Date,21-Day,63-Day,126-Day
2022-12-01 00:00:00+00:00,30.336788348764976,58.674936895622,58.473599732380166
2022-12-02 00:00:00+00:00,31.7984522718052,60.658511988035016,59.251112068379655
2022-12-05 00:00:00+00:00,31.24328785625256,61.835000510682846,59.68124811033252
2022-12-06 00:00:00+00:00,30.460599570896267,62.35792450451316,59.85145233602978
2022-12-07 00:00:00+00:00,29.72169845911149,62.567761302907044,59.958715266667525
2022-12-08 00:00:00+00:00,27.467877653006493,62.69953112083525,60.16278640960895
2022-12-09 00:00:00+00:00,23.82616848275647,62.917512808596896,60.23945200889305
2022-12-12 00:00:00+00:00,25.421889647387125,62.980189185786905,59.07814356890696
2022-12-13 00:00:00+00:00,25.42717802019804,63.481644170812814,58.3833912983532
2022-12-14 00:00:00+00:00,25.017458374804487,64.3758392028141,58.43317229176901
2022-12-15 00:00:00+00:00,23.53615448048164,64.77189757306924,57.58425258312194
2022-12-16 00:00:00+00:00,22.370420459427848,65.19138897152418,57.14381699219138
2022-12-19 00:00:00+00:00,21.23003578826792,65.62535415106194,56.87805210745298
2022-12-20 00:00:00+00:00,20.73101243800985,66.2030326528326,56.89453469535351
2022-12-21 00:00:00+00:00,21.395081636788156,67.24719655334387,57.101617514844754
2022-12-22 00:00:00+00:00,21.38249196775363,67.24658655513427,57.204680348116035
2022-12-23 00:00:00+00:00,21.04895816005191,66.71108236246036,57.46133118025836
2022-12-27 00:00:00+00:00,20.59329122033987,65.6945618506231,57.47421225463686
2022-12-28 00:00:00+00:00,20.575315494019097,65.34654171027779,57.44447450478417
2022-12-29 00:00:00+00:00,20.596825121766596,64.4843100215545,57.4142245516675
2022-12-30 00:00:00+00:00,20.170096768713304,63.54256744845045,57.54171867875064
2023-01-03 00:00:00+00:00,19.216353579503007,62.85644527351503,57.48467666750752
2023-01-04 00:00:00+00:00,16.135129635339307,62.56591733884772,57.56112501273984
2023-01-05 00:00:00+00:00,15.444404882687866,62.28665848416824,57.62816166571125
2023-01-06 00:00:00+00:00,15.844072106030753,61.57974154506214,57.859250109997355
2023-01-09 00:00:00+00:00,15.708248023077186,60.24122914369611,57.957239127830505
2023-01-10 00:00:00+00:00,16.501407362425113,58.48994680059472,58.13478826403364
2023-01-11 00:00:00+00:00,16.48241592329476,55.63739041733019,58.27222910332026
2023-01-12 00:00:00+00:00,15.721411198603613,53.15920303580321,58.78841932963145
2023-01-13 00:00:00+00:00,18.95794139139354,51.66264006384798,59.440404990737896
2023-01-17 00:00:00+00:00,20.23750929223018,49.4506105403046,59.874872477614474
2023-01-18 00:00:00+00:00,19.737453151195634,47.104587952091435,60.15914728696645
2023-01-19 00:00:00+00:00,19.17599056847946,45.037168347617765,60.409103411191424
2023-01-20 00:00:00+00:00,19.025023383224582,42.70335312523342,60.72576253984752
2023-01-23 00:00:00+00:00,19.353984935710944,40.65414833751443,61.04057004344418
2023-01-24 00:00:00+00:00,20.0492207590757,38.74221567036066,61.459999229111894
2023-01-25 00:00:00+00:00,20.533748698584947,36.44974168290763,61.903627332717576
2023-01-26 00:00:00+00:00,21.652590890512464,35.054213313556474,62.38342239429385
2023-01-27 00:00:00+00:00,22.49415851615759,34.32628661972049,62.85215571019141
2023-01-30 00:00:00+00:00,21.719723455291746,32.87800673027628,63.01137055856376
2023-01-31 00:00:00+00:00,21.60275493491647,32.38232862064108,63.34851054837009
2023-02-01 00:00:00+00:00,22.498190342030775,32.34144904146948,63.972925144679245
2023-02-02 00:00:00+00:00,20.4877898397153,31.843434173392676,64.35503767782363
